dateReunion,adresse,idRepas
2022-05-31,rue De Sousa 82879 Roche,3173092786
2021-09-11,chemin de Faivre 97611 Saint Alfred-sur-Mer,1792834852
2020-02-05,"69, chemin Le Goff 62402 Saint David",4076708488
2020-11-28,"20, chemin de Pineau 26928 Fernandez",5646027845
2021-10-11,boulevard de Ribeiro 90180 Ruiz-les-Bains,3398897037
2020-12-04,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",6039767575
2023-10-21,"59, boulevard de Vallet 67649 Perrotboeuf",8865546338
2021-01-17,"16, boulevard Barre 97373 Sainte LuceVille",7263759603
2025-12-16,"51, boulevard de Jean 97679 Sainte Valérieboeuf",1590741639
2024-01-05,"42, rue Delattre 30953 Vallée",1189575492
2020-04-25,"1, boulevard Coste 89602 Delattre-sur-Raymond",5168465376
2022-01-27,"690, boulevard Constance Martinez 69634 Lucas",1915939527
2022-03-14,"83, rue Raymond Bourgeois 48520 Ollivier",9438076100
2024-02-05,"48, boulevard Muller 71270 Klein-sur-Mer",7652110898
2022-10-11,rue De Sousa 82879 Roche,5552699696
2022-01-02,"48, boulevard Muller 71270 Klein-sur-Mer",1552636347
2024-01-26,"51, boulevard de Jean 97679 Sainte Valérieboeuf",8356700860
2022-01-15,"59, boulevard de Vallet 67649 Perrotboeuf",9244434900
2021-01-28,"51, boulevard de Jean 97679 Sainte Valérieboeuf",2826173895
2024-03-05,"435, boulevard Frédéric Texier 56186 Saint Victorn",5278539026
2021-09-29,"48, boulevard Muller 71270 Klein-sur-Mer",2782039360
2021-09-22,"38, chemin Julien 15846 Peron-sur-Grenier",9946124751
2020-12-01,"24, rue Robert 75624 Benoit-sur-Aubert",1920222166
2021-09-04,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",7267342449
2022-01-30,"23, boulevard Patrick Boulanger 22560 Sainte Margo",1247763124
2023-02-23,"83, rue Raymond Bourgeois 48520 Ollivier",1453466485
2024-02-28,"8, rue Dumas 32441 David",2109752261
2023-01-02,"37, avenue Pierre Rodriguez 97636 Baron",6339962904
2023-12-03,"27, rue Girard 17980 Lacombe-les-Bains",6258285716
2021-02-18,"8, chemin Fernandez 47926 Henry-les-Bains",2630164426
2024-01-26,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",3769263128
2021-06-10,"27, rue Girard 17980 Lacombe-les-Bains",2109752261
2021-12-11,"37, avenue Pierre Rodriguez 97636 Baron",8249154777
2024-02-25,rue de Mendès 47183 Pereznec,4462594545
2022-09-20,"59, boulevard de Vallet 67649 Perrotboeuf",6258285716
2020-01-18,"38, chemin Julien 15846 Peron-sur-Grenier",1182563319
2023-01-20,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",1378229551
2021-01-01,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",6887348307
2024-02-07,"87, boulevard Élise Schmitt 45371 Sainte Diane",2638384530
2024-01-04,rue de Tanguy 44327 Sainte Antoine,8810708609
2025-02-11,"28, rue Rodrigues 95203 Gilbert",6706153341
2022-10-07,"24, rue Robert 75624 Benoit-sur-Aubert",2884983029
2026-01-12,"55, chemin Denis Dufour 95266 Chartier",2659218649
2023-11-02,"12, chemin Letellier 83914 Jacquet",9775284386
2021-11-05,chemin de Faivre 97611 Saint Alfred-sur-Mer,1247763124
2024-02-13,"42, rue Delattre 30953 Vallée",1915939527
2021-03-11,"16, boulevard Barre 97373 Sainte LuceVille",1717013066
2023-12-01,"13, rue Ferreira 75434 Legendre-sur-Mer",4400649560
2020-10-29,"87, chemin de Lemaire 48306 Saint Valérienec",7033884575
2020-07-04,"82, boulevard Lemoine 54413 Sainte Margotnec",1552636347
2024-10-10,"83, rue Raymond Bourgeois 48520 Ollivier",2424751266
2023-12-27,"51, boulevard de Jean 97679 Sainte Valérieboeuf",8249154777
2022-02-15,"59, boulevard de Vallet 67649 Perrotboeuf",1792834852
2020-09-14,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",7736347226
2023-01-06,"55, chemin Denis Dufour 95266 Chartier",5620908988
2020-08-01,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",3398897037
2021-05-20,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",3238507398
2023-06-18,"69, chemin Le Goff 62402 Saint David",1730111678
2020-09-11,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",2497038580
2021-02-17,"28, rue Rodrigues 95203 Gilbert",3390468257
2023-11-24,"87, boulevard Élise Schmitt 45371 Sainte Diane",7889246495
2021-01-17,rue de Mendès 47183 Pereznec,3409098809
2022-12-11,"83, rue Charles Diallo 71417 MaréchalVille",9562240268
2024-01-23,"2, avenue Adèle Jean 20179 Sainte AndréeVille",8927419432
2021-12-06,"435, boulevard Frédéric Texier 56186 Saint Victorn",7015375564
2020-02-21,"48, boulevard Muller 71270 Klein-sur-Mer",1281803745
2020-12-01,"13, rue Ferreira 75434 Legendre-sur-Mer",2417383063
2021-05-25,"87, chemin de Lemaire 48306 Saint Valérienec",7389581584
2021-10-11,"690, boulevard Constance Martinez 69634 Lucas",7401860495
2021-12-03,"1, boulevard Coste 89602 Delattre-sur-Raymond",2491668340
2023-08-29,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",9584294661
2026-02-20,"2, avenue de Raynaud 39343 Jourdan",8089011446
2021-03-01,"83, rue Raymond Bourgeois 48520 Ollivier",2368606894
2020-12-30,"87, chemin de Lemaire 48306 Saint Valérienec",3173092786
2022-02-18,"11, avenue Carlier 57944 Legrand",8201618583
2022-09-08,"23, boulevard Patrick Boulanger 22560 Sainte Margo",2897885177
2021-01-01,rue De Sousa 82879 Roche,2417383063
2024-02-20,"20, chemin de Pineau 26928 Fernandez",7190638023
2021-12-05,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",7401860495
2023-04-10,"15, chemin de Durand 75909 Moreau",4202068271
2020-02-08,"87, boulevard Élise Schmitt 45371 Sainte Diane",7033884575
2021-01-12,"79, chemin de Thibault 97228 Mahe",1915939527
2020-08-02,"24, rue Robert 75624 Benoit-sur-Aubert",6486467492
2021-12-27,"83, rue Charles Diallo 71417 MaréchalVille",5330764083
2020-01-09,"24, rue Robert 75624 Benoit-sur-Aubert",4805590261
2023-12-28,"2, avenue de Raynaud 39343 Jourdan",7267342449
2020-01-21,"29, chemin de Maréchal 31762 Pascal-sur-Joly",4805590261
2024-01-09,"59, boulevard de Vallet 67649 Perrotboeuf",9562240268
2022-10-05,"79, chemin de Thibault 97228 Mahe",3769263128
2024-02-03,"2, avenue Adèle Jean 20179 Sainte AndréeVille",2884983029
2020-09-16,boulevard de Ribeiro 90180 Ruiz-les-Bains,5278539026
2020-02-19,"6, boulevard Dumont 10478 Pottier",5215499743
2022-04-06,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",4823654673
2023-02-24,"27, rue Girard 17980 Lacombe-les-Bains",2195443312
2020-02-21,"2, avenue de Raynaud 39343 Jourdan",5646027845
2022-12-10,"79, chemin de Thibault 97228 Mahe",1378229551
2022-01-23,"1, boulevard Coste 89602 Delattre-sur-Raymond",8359085723
2023-08-25,"2, avenue de Raynaud 39343 Jourdan",2782039360
2020-02-21,"87, chemin de Lemaire 48306 Saint Valérienec",4823654673
2022-06-01,"690, boulevard Constance Martinez 69634 Lucas",2108338840
2026-01-24,"24, rue Robert 75624 Benoit-sur-Aubert",2895285531
2021-11-21,"8, boulevard de Weiss 12784 Saint Luc",9458426081
2022-12-25,"943, avenue de Vallée 53176 Le Rouxboeuf",2638384530
2022-02-24,"2, avenue de Raynaud 39343 Jourdan",9226452068
2023-12-09,"6, boulevard Dumont 10478 Pottier",9007637046
2023-04-10,"6, boulevard Dumont 10478 Pottier",2826173895
2022-05-12,"75, avenue de Michel 81614 Meunierdan",2578488479
2020-11-05,"23, boulevard Patrick Boulanger 22560 Sainte Margo",7657538937
2021-01-03,"1, boulevard Coste 89602 Delattre-sur-Raymond",2578488479
2020-09-19,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",9481488753
2023-02-26,"87, chemin de Lemaire 48306 Saint Valérienec",5552699696
2020-03-11,"87, boulevard Élise Schmitt 45371 Sainte Diane",8299141107
2022-10-13,"75, avenue de Michel 81614 Meunierdan",7802888662
2020-10-24,"75, avenue de Michel 81614 Meunierdan",2108338840
2020-01-25,"13, rue Ferreira 75434 Legendre-sur-Mer",4229550796
2021-10-20,"83, rue Charles Diallo 71417 MaréchalVille",7401860495
2022-03-22,"48, boulevard Muller 71270 Klein-sur-Mer",7266266076
2021-04-19,rue de Tanguy 44327 Sainte Antoine,6271621707
2020-01-15,"83, rue Charles Diallo 71417 MaréchalVille",1915939527
2022-11-12,"82, boulevard Lemoine 54413 Sainte Margotnec",5638284296
2023-12-18,boulevard de Ribeiro 90180 Ruiz-les-Bains,4662634394
2022-11-29,"6, boulevard Dumont 10478 Pottier",6339962904
2020-02-19,"11, avenue Carlier 57944 Legrand",5620908988
2023-12-12,boulevard de Ribeiro 90180 Ruiz-les-Bains,4462594545
2022-06-11,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",2491668340
2022-09-18,"59, boulevard de Vallet 67649 Perrotboeuf",1673624259
2022-07-29,"690, boulevard Constance Martinez 69634 Lucas",7444184806
2021-01-19,"38, chemin Julien 15846 Peron-sur-Grenier",9244434900
2025-09-16,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",6887348307
2022-02-27,"690, boulevard Constance Martinez 69634 Lucas",2053671054
2020-03-27,"83, rue Raymond Bourgeois 48520 Ollivier",1915939527
2023-10-03,"15, chemin de Durand 75909 Moreau",4229550796
2021-02-05,"59, boulevard de Vallet 67649 Perrotboeuf",7263759603
2020-10-24,"82, boulevard Lemoine 54413 Sainte Margotnec",1673624259
2023-04-24,"16, boulevard Barre 97373 Sainte LuceVille",6223081964
2021-09-02,"75, avenue de Michel 81614 Meunierdan",8299141107
2023-12-24,"87, chemin de Lemaire 48306 Saint Valérienec",2467117348
2022-07-31,"2, avenue Adèle Jean 20179 Sainte AndréeVille",8148827346
2023-12-08,"20, chemin de Pineau 26928 Fernandez",9007637046
2022-03-18,"38, chemin Julien 15846 Peron-sur-Grenier",7802888662
2025-09-29,"24, rue Robert 75624 Benoit-sur-Aubert",6452773657
2023-02-08,rue de Tanguy 44327 Sainte Antoine,1920222166
2025-12-25,"55, chemin Denis Dufour 95266 Chartier",7844909723
2021-12-17,"75, avenue de Michel 81614 Meunierdan",3390468257
2022-12-10,"8, rue Dumas 32441 David",2895285531
2024-02-13,"8, rue Dumas 32441 David",7401860495
2021-07-03,"24, rue Robert 75624 Benoit-sur-Aubert",7444184806
2020-05-13,rue de Mendès 47183 Pereznec,5330764083
2021-07-24,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",7263759603
2021-01-18,"29, chemin de Maréchal 31762 Pascal-sur-Joly",1853829103
2023-12-05,"8, chemin Fernandez 47926 Henry-les-Bains",8177030563
2026-01-08,avenue Gilles 06756 Petit,3723076500
2023-02-16,"27, rue Girard 17980 Lacombe-les-Bains",3566120851
2020-10-09,"16, boulevard Barre 97373 Sainte LuceVille",5116884576
2020-01-07,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",5280213416
2025-12-24,"12, chemin Letellier 83914 Jacquet",6706153341
2022-07-10,rue De Sousa 82879 Roche,5256871839
2022-12-14,"48, boulevard Muller 71270 Klein-sur-Mer",2368606894
2022-06-23,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",8211983103
2023-12-30,"16, boulevard Barre 97373 Sainte LuceVille",5384610201
2020-03-20,"28, rue Rodrigues 95203 Gilbert",8089011446
2022-03-07,"61, boulevard de Blanc 67736 Sainte Simonenec",4400649560
2021-02-06,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",6997039885
2023-02-07,"12, chemin Letellier 83914 Jacquet",5552699696
2024-02-13,"82, boulevard Lemoine 54413 Sainte Margotnec",1182563319
2024-08-06,"8, chemin Fernandez 47926 Henry-les-Bains",1730111678
2022-09-30,boulevard de Ribeiro 90180 Ruiz-les-Bains,4031568901
2023-01-15,"42, rue Delattre 30953 Vallée",4805590261
2021-08-19,"27, rue Girard 17980 Lacombe-les-Bains",6522548736
2022-12-12,"69, chemin Le Goff 62402 Saint David",8148827346
2021-05-10,rue de Mendès 47183 Pereznec,1281803745
2023-02-10,rue De Sousa 82879 Roche,2467117348
2021-12-29,"15, chemin de Durand 75909 Moreau",4805590261
2021-11-17,"87, chemin de Lemaire 48306 Saint Valérienec",2395881420
2021-03-18,"92, rue de Cousin 56814 Saint Adrienne",6339962904
2024-09-21,"15, chemin de Durand 75909 Moreau",7444184806
2020-12-13,"24, rue Robert 75624 Benoit-sur-Aubert",1247763124
2020-05-03,avenue Gilles 06756 Petit,6078641484
2022-12-12,"943, avenue de Vallée 53176 Le Rouxboeuf",6997039885
2020-02-14,"8, rue Dumas 32441 David",8356700860
2023-01-24,"11, avenue Carlier 57944 Legrand",1920222166
2023-05-01,rue de Mendès 47183 Pereznec,7444184806
2022-02-05,"87, chemin de Lemaire 48306 Saint Valérienec",2053671054
2021-05-26,"75, avenue de Michel 81614 Meunierdan",4823654673
2020-12-31,"28, rue Rodrigues 95203 Gilbert",5298902321
2021-01-06,"69, chemin Le Goff 62402 Saint David",1853829103
2023-12-16,"8, rue Dumas 32441 David",3247559299
2023-03-12,"15, chemin de Durand 75909 Moreau",7494527871
2022-04-19,"12, chemin Letellier 83914 Jacquet",7266266076
2024-09-20,boulevard de Ribeiro 90180 Ruiz-les-Bains,2383688471
2023-04-22,rue De Sousa 82879 Roche,1409383544
2020-02-14,boulevard de Ribeiro 90180 Ruiz-les-Bains,7610399927
2023-01-11,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",1792834852
2020-10-26,"37, avenue Pierre Rodriguez 97636 Baron",5256871839
2023-07-29,"83, rue Charles Diallo 71417 MaréchalVille",8177030563
2020-10-31,"8, boulevard de Weiss 12784 Saint Luc",6223081964
2023-04-12,"8, boulevard de Weiss 12784 Saint Luc",3769263128
2022-12-05,"87, chemin de Lemaire 48306 Saint Valérienec",1936316918
2021-06-08,"20, chemin de Pineau 26928 Fernandez",4908711034
2022-05-13,chemin de Faivre 97611 Saint Alfred-sur-Mer,3872255251
2023-03-02,"51, boulevard de Jean 97679 Sainte Valérieboeuf",1717013066
2022-01-05,rue De Sousa 82879 Roche,6486467492
2022-12-17,chemin de Faivre 97611 Saint Alfred-sur-Mer,3329921421
2020-12-26,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",2638384530
2020-09-16,"42, rue Delattre 30953 Vallée",2108338840
2025-03-18,"6, boulevard Dumont 10478 Pottier",7889246495
2024-02-12,"23, boulevard Patrick Boulanger 22560 Sainte Margo",3173092786
2022-01-22,"75, avenue de Michel 81614 Meunierdan",7015375564
2020-05-22,"37, avenue Pierre Rodriguez 97636 Baron",6078641484
2022-02-19,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",4076708488
2022-11-12,"92, rue de Gaillard 02327 ReyBourg",5591856964
2020-01-08,"55, chemin Denis Dufour 95266 Chartier",2307730250
2020-08-29,"15, chemin de Durand 75909 Moreau",2897885177
2022-04-25,"20, chemin de Pineau 26928 Fernandez",6756762858
2020-07-23,"92, rue de Gaillard 02327 ReyBourg",9562240268
2022-11-19,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",2383688471
2020-02-10,"51, boulevard de Jean 97679 Sainte Valérieboeuf",2491668340
2021-04-10,"11, avenue Carlier 57944 Legrand",1189575492
2022-01-23,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",2395881420
2020-01-10,"79, chemin de Thibault 97228 Mahe",5918131569
2021-02-08,"23, boulevard Patrick Boulanger 22560 Sainte Margo",1281803745
2021-04-08,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",8865546338
2023-07-08,"92, rue de Gaillard 02327 ReyBourg",2630164426
2023-05-16,"61, boulevard de Blanc 67736 Sainte Simonenec",2491668340
2020-02-10,"6, boulevard Dumont 10478 Pottier",3180759815
2022-01-21,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",7190638023
2022-03-17,"83, rue Charles Diallo 71417 MaréchalVille",6852238187
2023-05-16,"75, avenue de Michel 81614 Meunierdan",4462594545
2023-12-18,"37, avenue Pierre Rodriguez 97636 Baron",4793140050
2020-10-15,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",5168465376
2026-02-17,"79, chemin de Thibault 97228 Mahe",9296871511
2021-07-23,"59, boulevard de Vallet 67649 Perrotboeuf",6522548736
2020-12-23,"79, chemin de Thibault 97228 Mahe",1792834852
2022-06-04,"13, rue Ferreira 75434 Legendre-sur-Mer",9541483757
2021-10-25,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",7736347226
2021-03-23,"943, avenue de Vallée 53176 Le Rouxboeuf",4202068271
2022-02-16,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",9226452068
2020-01-12,"13, rue Ferreira 75434 Legendre-sur-Mer",8020970533
2020-12-15,"51, boulevard de Jean 97679 Sainte Valérieboeuf",7263759603
2020-01-01,chemin de Faivre 97611 Saint Alfred-sur-Mer,9481488753
2021-01-18,chemin de Faivre 97611 Saint Alfred-sur-Mer,7494527871
2021-11-10,"690, boulevard Constance Martinez 69634 Lucas",2127982791
2020-01-27,"11, avenue Carlier 57944 Legrand",1590741639
2021-01-27,"87, chemin de Lemaire 48306 Saint Valérienec",1661589630
2023-09-21,"943, avenue de Vallée 53176 Le Rouxboeuf",8356700860
2024-02-23,"16, boulevard Barre 97373 Sainte LuceVille",7401860495
2023-02-18,chemin de Faivre 97611 Saint Alfred-sur-Mer,5384610201
2020-10-29,"48, boulevard Muller 71270 Klein-sur-Mer",2395881420
2023-11-11,"83, rue Raymond Bourgeois 48520 Ollivier",7267342449
2022-06-22,"23, boulevard Patrick Boulanger 22560 Sainte Margo",8487821390
2020-04-09,avenue Gilles 06756 Petit,3310888204
2020-11-13,"51, boulevard de Jean 97679 Sainte Valérieboeuf",1453466485
2020-12-30,"435, boulevard Frédéric Texier 56186 Saint Victorn",9533395560
2023-01-21,"59, boulevard de Vallet 67649 Perrotboeuf",8865546338
2026-01-12,"92, rue de Cousin 56814 Saint Adrienne",2491668340
2020-01-01,"75, avenue de Michel 81614 Meunierdan",2127982791
2023-01-02,"943, avenue de Vallée 53176 Le Rouxboeuf",7267342449
2020-03-01,"943, avenue de Vallée 53176 Le Rouxboeuf",6706153341
2020-06-06,"29, chemin de Maréchal 31762 Pascal-sur-Joly",9584294661
2023-02-01,"23, boulevard Patrick Boulanger 22560 Sainte Margo",6078641484
2023-03-10,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",5168465376
2020-01-07,"83, rue Charles Diallo 71417 MaréchalVille",6179561231
2021-12-09,"75, avenue de Michel 81614 Meunierdan",5298902321
2020-04-17,"59, boulevard de Vallet 67649 Perrotboeuf",5384610201
2022-05-09,"690, boulevard Constance Martinez 69634 Lucas",1552636347
2021-01-17,"2, avenue de Raynaud 39343 Jourdan",8992068545
2022-12-01,"83, rue Charles Diallo 71417 MaréchalVille",1673624259
2023-05-31,"2, avenue de Raynaud 39343 Jourdan",1486061590
2021-12-05,"435, boulevard Frédéric Texier 56186 Saint Victorn",2975809098
2020-04-29,"11, avenue Carlier 57944 Legrand",3182569704
2022-02-26,"55, chemin Denis Dufour 95266 Chartier",1247763124
2022-02-21,avenue Gilles 06756 Petit,8020970533
2022-02-07,"20, chemin de Pineau 26928 Fernandez",7657538937
2020-05-27,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",9331175119
2022-12-22,"79, chemin de Thibault 97228 Mahe",5215499743
2023-04-13,"24, rue Robert 75624 Benoit-sur-Aubert",4462594545
2024-01-05,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",7505512341
2024-02-10,"51, boulevard de Jean 97679 Sainte Valérieboeuf",4229550796
2021-09-14,boulevard de Ribeiro 90180 Ruiz-les-Bains,2383688471
2020-09-28,"38, chemin Julien 15846 Peron-sur-Grenier",9296871511
2023-10-03,rue de Mendès 47183 Pereznec,4462594545
2022-06-07,rue de Mendès 47183 Pereznec,2659218649
2021-02-01,"92, rue de Cousin 56814 Saint Adrienne",2700720507
2021-04-29,"92, rue de Cousin 56814 Saint Adrienne",4076708488
2020-12-13,"69, chemin Le Goff 62402 Saint David",5298902321
2021-10-09,avenue Gilles 06756 Petit,6258285716
2023-01-06,chemin de Faivre 97611 Saint Alfred-sur-Mer,5719877351
2021-12-26,"61, boulevard de Blanc 67736 Sainte Simonenec",6179561231
2020-09-25,"83, rue Charles Diallo 71417 MaréchalVille",9492371465
2021-02-23,rue De Sousa 82879 Roche,5061867847
2021-04-17,"943, avenue de Vallée 53176 Le Rouxboeuf",7266266076
2023-01-17,"27, rue Girard 17980 Lacombe-les-Bains",7736347226
2020-05-09,"59, boulevard de Vallet 67649 Perrotboeuf",7610399927
2021-08-15,avenue Gilles 06756 Petit,2467117348
2023-01-31,"28, rue Rodrigues 95203 Gilbert",2395881420
2023-05-14,"61, boulevard de Blanc 67736 Sainte Simonenec",8487821390
2023-01-17,"28, rue Rodrigues 95203 Gilbert",4793140050
2022-03-14,"27, rue Girard 17980 Lacombe-les-Bains",6271621707
2023-05-06,"48, boulevard Muller 71270 Klein-sur-Mer",7057124365
2020-02-25,rue De Sousa 82879 Roche,2109752261
2023-01-15,"690, boulevard Constance Martinez 69634 Lucas",7423679684
2020-01-29,"42, rue Delattre 30953 Vallée",2578488479
2020-05-20,chemin de Faivre 97611 Saint Alfred-sur-Mer,5278539026
2025-11-11,"1, boulevard Coste 89602 Delattre-sur-Raymond",2109752261
2020-01-31,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",9036253359
2020-10-12,"87, boulevard Élise Schmitt 45371 Sainte Diane",9492371465
2020-06-10,avenue Gilles 06756 Petit,2659218649
2024-02-12,"82, boulevard Lemoine 54413 Sainte Margotnec",1079519294
2022-02-01,"75, avenue de Michel 81614 Meunierdan",8356700860
2020-11-11,"83, rue Raymond Bourgeois 48520 Ollivier",2497038580
2023-07-08,"82, boulevard Lemoine 54413 Sainte Margotnec",7494527871
2021-01-20,"61, boulevard de Blanc 67736 Sainte Simonenec",5918131569
2022-10-09,"435, boulevard Frédéric Texier 56186 Saint Victorn",9036253359
2023-01-03,rue De Sousa 82879 Roche,5061867847
2024-04-07,"8, boulevard de Weiss 12784 Saint Luc",7736347226
2020-03-29,"75, avenue de Michel 81614 Meunierdan",1079519294
2023-04-14,"27, rue Girard 17980 Lacombe-les-Bains",8487821390
2023-12-12,"83, rue Charles Diallo 71417 MaréchalVille",2497038580
2020-12-26,"8, rue Dumas 32441 David",7657538937
2023-08-23,chemin de Faivre 97611 Saint Alfred-sur-Mer,7802888662
2020-05-31,"2, avenue de Raynaud 39343 Jourdan",2582535917
2023-10-04,"28, rue Rodrigues 95203 Gilbert",5643697151
2022-02-22,boulevard de Ribeiro 90180 Ruiz-les-Bains,4031568901
2022-01-08,boulevard de Ribeiro 90180 Ruiz-les-Bains,6452773657
2024-01-12,"2, avenue Adèle Jean 20179 Sainte AndréeVille",3769263128
2022-02-24,"23, boulevard Patrick Boulanger 22560 Sainte Margo",1717013066
2020-09-15,avenue Gilles 06756 Petit,6522548736
2023-04-02,"13, rue Ferreira 75434 Legendre-sur-Mer",1436002599
2022-12-14,"87, chemin de Lemaire 48306 Saint Valérienec",9492371465
2021-05-29,"1, boulevard Coste 89602 Delattre-sur-Raymond",3777425119
2020-12-27,chemin de Faivre 97611 Saint Alfred-sur-Mer,8177030563
2020-03-31,"42, rue Delattre 30953 Vallée",5611858551
2022-09-20,"11, avenue Carlier 57944 Legrand",3247559299
2021-02-23,"8, boulevard de Weiss 12784 Saint Luc",9541483757
2021-01-05,"37, avenue Pierre Rodriguez 97636 Baron",7423679684
2023-11-22,"55, chemin Denis Dufour 95266 Chartier",7667804790
2021-04-12,"55, chemin Denis Dufour 95266 Chartier",7057124365
2023-11-12,"943, avenue de Vallée 53176 Le Rouxboeuf",1436002599
2023-03-27,"42, rue Delattre 30953 Vallée",4229550796
2022-03-05,"92, rue de Cousin 56814 Saint Adrienne",5591856964
2022-12-09,rue de Mendès 47183 Pereznec,5039442422
2022-04-14,"8, boulevard de Weiss 12784 Saint Luc",2782039360
2020-06-29,"2, avenue de Raynaud 39343 Jourdan",1717013066
2023-02-06,"59, boulevard de Vallet 67649 Perrotboeuf",8992068545
2023-01-03,"37, avenue Pierre Rodriguez 97636 Baron",2373044999
2021-02-06,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",4962294046
2024-01-01,"24, rue Robert 75624 Benoit-sur-Aubert",9946124751
2023-08-12,"29, chemin de Maréchal 31762 Pascal-sur-Joly",1453466485
2023-03-01,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",1717013066
2022-02-22,"8, boulevard de Weiss 12784 Saint Luc",2108338840
2020-05-23,"24, rue Robert 75624 Benoit-sur-Aubert",1730111678
2020-07-22,rue de Mendès 47183 Pereznec,2195443312
2023-11-02,"83, rue Raymond Bourgeois 48520 Ollivier",2491668340
2024-03-02,"8, boulevard de Weiss 12784 Saint Luc",3795733495
2023-12-02,"23, boulevard Patrick Boulanger 22560 Sainte Margo",3795733495
2020-09-02,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",9816731658
2022-11-17,"87, chemin de Lemaire 48306 Saint Valérienec",6852238187
2021-02-07,"6, boulevard Dumont 10478 Pottier",6339962904
2021-07-26,"38, chemin Julien 15846 Peron-sur-Grenier",1067563432
2025-07-10,"2, avenue de Raynaud 39343 Jourdan",9481488753
2020-04-29,"20, chemin de Pineau 26928 Fernandez",2373044999
2023-07-15,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",2645305745
2023-12-28,"55, chemin Denis Dufour 95266 Chartier",7802888662
2023-03-24,"28, rue Rodrigues 95203 Gilbert",7736347226
2020-12-31,"8, chemin Fernandez 47926 Henry-les-Bains",5215499743
2022-01-11,"13, rue Ferreira 75434 Legendre-sur-Mer",8398988598
2021-09-02,"6, boulevard Dumont 10478 Pottier",8148827346
2023-09-04,"943, avenue de Vallée 53176 Le Rouxboeuf",6852238187
2024-02-11,"943, avenue de Vallée 53176 Le Rouxboeuf",5666309654
2021-02-09,"943, avenue de Vallée 53176 Le Rouxboeuf",4462594545
2020-01-11,"435, boulevard Frédéric Texier 56186 Saint Victorn",2782039360
2022-11-03,"61, boulevard de Blanc 67736 Sainte Simonenec",4908711034
2021-09-04,"11, avenue Carlier 57944 Legrand",7423679684
2020-09-23,"943, avenue de Vallée 53176 Le Rouxboeuf",2975809098
2022-02-27,"8, boulevard de Weiss 12784 Saint Luc",4805590261
2020-04-02,chemin de Faivre 97611 Saint Alfred-sur-Mer,6078641484
2023-03-31,boulevard de Ribeiro 90180 Ruiz-les-Bains,1552636347
2023-05-11,"59, boulevard de Vallet 67649 Perrotboeuf",8992068545
2024-01-28,"42, rue Delattre 30953 Vallée",1189575492
2022-03-21,"92, rue de Cousin 56814 Saint Adrienne",6522548736
2021-06-03,"37, avenue Pierre Rodriguez 97636 Baron",9946124751
2020-10-19,rue De Sousa 82879 Roche,2578488479
2021-12-03,"29, chemin de Maréchal 31762 Pascal-sur-Joly",4031568901
2020-02-20,"29, chemin de Maréchal 31762 Pascal-sur-Joly",2630164426
2020-03-12,"51, boulevard de Jean 97679 Sainte Valérieboeuf",5213702416
2022-05-02,"75, avenue de Michel 81614 Meunierdan",7423679684
2022-01-22,avenue Gilles 06756 Petit,1486061590
2021-12-19,"48, boulevard Muller 71270 Klein-sur-Mer",5039442422
2021-08-17,"943, avenue de Vallée 53176 Le Rouxboeuf",5289310499
