SIRET,idGroupe,RFID,nomCroyance
05466078207131,7459875960,7835351881,Anti-légume
22389614872404,4437557565,9441370777,Anti-ananas-sur-raclette
23421169317648,7713134262,5911149728,Anti-légume
70263465761771,2945965350,4243775056,Anti-ananas-sur-raclette
37712325010813,3487627735,8281275957,Anti-ananas-sur-raclette
44112288376085,3431295653,9093173991,Anti-légume
89515745207186,4946804105,4724436427,Anti-légume
51702503153255,8968339833,7660392014,Anti-ananas-sur-raclette
83876695122502,8054020172,2655419286,Anti-légume
11514703785093,8283391142,3282807976,Anti-ananas-sur-raclette
55627527881308,6356963178,7416587733,Anti-légume
53749997792491,4131911466,8184014246,Anti-ananas-sur-raclette
22389614872404,4437557565,3227202020,Anti-ananas-sur-raclette
92578022077836,6774919538,4469424770,Anti-légume
84377770359465,9596329928,1710418831,Anti-ananas-sur-raclette
79319466934413,7935233743,5492386653,Anti-légume
46800968940449,7967163462,8211840161,Anti-légume
46800968940449,7967163462,8164151835,Anti-ananas-sur-raclette
83876695122502,8054020172,9543492144,Anti-légume
37712325010813,3487627735,8089533715,Anti-ananas-sur-raclette
64717768616115,7919556033,2996390270,Anti-ananas-sur-raclette
51702503153255,1083144912,6863439608,Anti-ananas-sur-raclette
64026792801221,4215140589,7528380603,Anti-légume
58903816331381,9072452886,9520418202,Anti-ananas-sur-raclette
97619788371160,8894037471,4305461194,Anti-légume
35937003762553,8876413213,2204611200,Anti-légume
23421169317648,7713134262,5004454704,Anti-légume
24818656352324,4261260447,3219535018,Anti-légume
79319466934413,7935233743,2362010836,Anti-ananas-sur-raclette
79319466934413,7935233743,5102433961,Anti-légume
70263465761771,2945965350,1809580717,Anti-légume
22389614872404,4437557565,9083070976,Anti-légume
23421169317648,7713134262,9946250413,Anti-légume
51258572017295,2740300555,5769633639,Anti-ananas-sur-raclette
11514703785093,8283391142,9210204533,Anti-légume
90456978427461,2369643785,5388699822,Anti-légume
98183300737893,7970714119,6261179127,Anti-légume
55627527881308,6356963178,7335173577,Anti-ananas-sur-raclette
53060616902393,2954742847,1560769841,Anti-ananas-sur-raclette
36788219232010,5735019659,4022674925,Anti-ananas-sur-raclette
03791523220638,8965668535,9936392982,Anti-ananas-sur-raclette
06993304653729,5366105887,4029685331,Anti-ananas-sur-raclette
58903816331381,9072452886,8351245239,Anti-ananas-sur-raclette
24818656352324,4261260447,1729130613,Anti-ananas-sur-raclette
14548937752788,3462875358,9246753648,Anti-ananas-sur-raclette
48760293112824,2829168963,4797698171,Anti-ananas-sur-raclette
37712325010813,3487627735,9365208943,Anti-légume
97619788371160,8894037471,6396213864,Anti-ananas-sur-raclette
79319466934413,8236279818,2436845685,Anti-ananas-sur-raclette
97619788371160,8894037471,6208122135,Anti-ananas-sur-raclette
35937003762553,8358901571,5198413324,Anti-légume
98329158407802,8970764836,9187725809,Anti-ananas-sur-raclette
90456978427461,2369643785,3976939430,Anti-ananas-sur-raclette
98329158407802,8970764836,5030933418,Anti-légume
38934376101739,3030842343,8840090465,Anti-légume
69511036882363,2557438769,1981374234,Anti-ananas-sur-raclette
49391417241429,4551123954,7857605420,Anti-légume
37712325010813,3487627735,7033841272,Anti-légume
22389614872404,4437557565,8025586248,Anti-ananas-sur-raclette
51258572017295,2740300555,1033104482,Anti-ananas-sur-raclette
06993304653729,5366105887,6286273300,Anti-ananas-sur-raclette
98183300737893,7970714119,4122349009,Anti-ananas-sur-raclette
58903816331381,9072452886,1346236708,Anti-légume
30426192025617,6050453215,4786644491,Anti-ananas-sur-raclette
32248510419942,2587949349,5580101407,Anti-ananas-sur-raclette
55092167093295,6793816076,7917392832,Anti-ananas-sur-raclette
32248510419942,2587949349,8510495740,Anti-légume
33058399718832,5877273185,9368559936,Anti-légume
55627527881308,6356963178,2699674538,Anti-légume
41060060164448,5480431818,7025191205,Anti-ananas-sur-raclette
55092167093295,6793816076,2217697868,Anti-légume
49391417241429,3498683433,8925699132,Anti-ananas-sur-raclette
30426192025617,6050453215,3098372868,Anti-légume
84747849229230,2548185245,8172385468,Anti-légume
35937003762553,8030289257,1755156336,Anti-légume
53060616902393,2954742847,8073679410,Anti-ananas-sur-raclette
28088992559814,6723047732,3850847762,Anti-ananas-sur-raclette
66605720133153,9049066537,4933300788,Anti-ananas-sur-raclette
28088992559814,6723047732,7806056918,Anti-ananas-sur-raclette
35937003762553,8876413213,5084874753,Anti-légume
64717768616115,7919556033,3750780781,Anti-ananas-sur-raclette
35937003762553,8876413213,1286505539,Anti-légume
58903816331381,9072452886,7458107029,Anti-légume
80723535542121,1214418842,2020721305,Anti-ananas-sur-raclette
96073577228654,7738358497,3912883581,Anti-légume
29007121912554,3038314745,2928199822,Anti-ananas-sur-raclette
81167159265939,7999060766,4955096736,Anti-ananas-sur-raclette
44112288376085,3431295653,9942738050,Anti-légume
11514703785093,8283391142,7244358247,Anti-légume
84747849229230,2548185245,2691002881,Anti-ananas-sur-raclette
58903816331381,9072452886,5369540370,Anti-ananas-sur-raclette
49917554883966,3794479229,2732593193,Anti-ananas-sur-raclette
36788219232010,2447515723,9435485764,Anti-légume
13484140289071,7382270602,6551319835,Anti-légume
36788219232010,5735019659,4201124715,Anti-légume
51258572017295,2740300555,8914179584,Anti-légume
49391417241429,4551123954,2596308875,Anti-ananas-sur-raclette
06993304653729,5366105887,9742616149,Anti-ananas-sur-raclette
89515745207186,4946804105,5405175237,Anti-ananas-sur-raclette
83907434907681,9483825704,7078453136,Anti-légume
58903816331381,9072452886,3435427774,Anti-ananas-sur-raclette
84747849229230,2548185245,2847058766,Anti-ananas-sur-raclette
11514703785093,8283391142,2953129276,Anti-légume
84747849229230,2548185245,6658264192,Anti-ananas-sur-raclette
11514703785093,8283391142,8099820031,Anti-ananas-sur-raclette
36788219232010,5735019659,2267816525,Anti-légume
37712325010813,3487627735,3766006453,Anti-légume
11514703785093,8283391142,9310297975,Anti-ananas-sur-raclette
32248510419942,2587949349,5282588890,Anti-ananas-sur-raclette
50318444534242,1177570259,5565431032,Anti-légume
06993304653729,5366105887,6719102691,Anti-légume
79317073641194,1291576549,4585135921,Anti-ananas-sur-raclette
64717768616115,7919556033,7603774327,Anti-légume
53060616902393,2954742847,7843087076,Anti-ananas-sur-raclette
79317073641194,1291576549,1837039074,Anti-légume
33058399718832,5877273185,9413447602,Anti-légume
49391417241429,3498683433,2117579975,Anti-ananas-sur-raclette
03791523220638,8965668535,9353202963,Anti-légume
79319466934413,7935233743,1275758815,Anti-légume
51702503153255,8968339833,4798195157,Anti-légume
48760293112824,2829168963,4018829511,Anti-légume
30426192025617,6050453215,9084723078,Anti-ananas-sur-raclette
79319466934413,8236279818,3159577303,Anti-ananas-sur-raclette
57003007362412,2020403668,9891244718,Anti-ananas-sur-raclette
35937003762553,8030289257,4122048574,Anti-légume
55627527881308,6356963178,4960529643,Anti-ananas-sur-raclette
55092167093295,6793816076,6621890447,Anti-ananas-sur-raclette
98329158407802,8970764836,7928415897,Anti-ananas-sur-raclette
98183300737893,7970714119,2331204930,Anti-légume
51258572017295,2740300555,5129852386,Anti-ananas-sur-raclette
48760293112824,2829168963,4639686733,Anti-ananas-sur-raclette
51702503153255,8968339833,9999556424,Anti-légume
49917554883966,3794479229,6268910119,Anti-légume
36788219232010,2447515723,2610192813,Anti-légume
49391417241429,3498683433,5799768809,Anti-légume
48760293112824,2829168963,8745695997,Anti-ananas-sur-raclette
03791523220638,8965668535,4929080217,Anti-ananas-sur-raclette
38934376101739,3030842343,9440305210,Anti-légume
81167159265939,7999060766,2026300120,Anti-ananas-sur-raclette
49391417241429,4551123954,8400457824,Anti-ananas-sur-raclette
92578022077836,6774919538,5562706016,Anti-ananas-sur-raclette
92578022077836,3392728242,7150796898,Anti-ananas-sur-raclette
79317073641194,1291576549,5667000581,Anti-ananas-sur-raclette
89515745207186,5664845352,3510374514,Anti-légume
14548937752788,3462875358,4450046256,Anti-légume
38934376101739,3030842343,1289764824,Anti-légume
35937003762553,8030289257,5159373770,Anti-légume
51702503153255,8968339833,9312403494,Anti-ananas-sur-raclette
89515745207186,4946804105,2888390492,Anti-légume
51702503153255,1083144912,6207165424,Anti-ananas-sur-raclette
36788219232010,2447515723,1187223882,Anti-ananas-sur-raclette
36788219232010,5735019659,8833726675,Anti-ananas-sur-raclette
80723535542121,1214418842,7356250653,Anti-légume
84377770359465,9596329928,8065601816,Anti-ananas-sur-raclette
31600246537342,1231672681,8066678762,Anti-légume
49917554883966,3794479229,2962486090,Anti-légume
64026792801221,4215140589,3956443681,Anti-ananas-sur-raclette
11514703785093,8283391142,7417333449,Anti-ananas-sur-raclette
53749997792491,4131911466,9584739295,Anti-légume
35937003762553,8030289257,7349694209,Anti-légume
64717768616115,7919556033,5163496763,Anti-légume
98183300737893,7970714119,1529108764,Anti-légume
11514703785093,8283391142,3544739620,Anti-légume
84747849229230,2548185245,8611982535,Anti-légume
89515745207186,5664845352,9588036945,Anti-légume
63950133687266,3538927591,1707306515,Anti-légume
96073577228654,7738358497,3549315378,Anti-ananas-sur-raclette
23421169317648,7713134262,5546237103,Anti-légume
98183300737893,7970714119,7749359031,Anti-légume
90456978427461,2369643785,5182076671,Anti-légume
35937003762553,8876413213,2814365219,Anti-ananas-sur-raclette
49391417241429,3498683433,1714786786,Anti-ananas-sur-raclette
32248510419942,9252043601,3469863423,Anti-ananas-sur-raclette
79319466934413,7935233743,5052627182,Anti-légume
44112288376085,3431295653,2121095046,Anti-ananas-sur-raclette
35937003762553,8030289257,5191963580,Anti-légume
64026792801221,4215140589,4702586173,Anti-légume
35937003762553,8876413213,1984068283,Anti-ananas-sur-raclette
46800968940449,7967163462,5275698669,Anti-ananas-sur-raclette
70263465761771,2945965350,6912329185,Anti-légume
46800968940449,7967163462,3284778206,Anti-légume
90456978427461,2369643785,5703962266,Anti-ananas-sur-raclette
64717768616115,7919556033,1981068285,Anti-légume
69511036882363,2557438769,4578799906,Anti-légume
51702503153255,8968339833,6899862111,Anti-ananas-sur-raclette
38934376101739,3030842343,2319251951,Anti-légume
28088992559814,6723047732,1083694967,Anti-légume
84747849229230,2548185245,6957583821,Anti-légume
80903770168495,8659756853,8354060023,Anti-ananas-sur-raclette
35937003762553,8358901571,2032016977,Anti-ananas-sur-raclette
23421169317648,3322968243,8211350961,Anti-ananas-sur-raclette
70263465761771,2945965350,4197288950,Anti-légume
53749997792491,4131911466,4306625648,Anti-ananas-sur-raclette
92578022077836,6774919538,7402265338,Anti-ananas-sur-raclette
92578022077836,6774919538,5257536361,Anti-ananas-sur-raclette
63950133687266,3538927591,6164552049,Anti-ananas-sur-raclette
29007121912554,3038314745,6776220467,Anti-légume
48760293112824,2829168963,4843729528,Anti-ananas-sur-raclette
69511036882363,2557438769,9332049529,Anti-légume
24818656352324,4261260447,7907518129,Anti-ananas-sur-raclette
90456978427461,2369643785,9408090159,Anti-ananas-sur-raclette
49391417241429,3498683433,9798827865,Anti-ananas-sur-raclette
70263465761771,2945965350,9194208061,Anti-ananas-sur-raclette
32248510419942,9252043601,6548957153,Anti-ananas-sur-raclette
89515745207186,4946804105,7613060214,Anti-légume
69511036882363,2557438769,7954488894,Anti-légume
00525055521081,3706917257,3954946850,Anti-légume
79319466934413,7935233743,3849215404,Anti-légume
13484140289071,7382270602,4432239002,Anti-légume
31600246537342,1231672681,7973116538,Anti-légume
14548937752788,3462875358,1030007193,Anti-légume
23421169317648,3322968243,3889914208,Anti-ananas-sur-raclette
80723535542121,1214418842,8621394037,Anti-légume
51258572017295,2740300555,3108477700,Anti-légume
90456978427461,2369643785,7591359526,Anti-légume
58903816331381,9072452886,4382440217,Anti-ananas-sur-raclette
37712325010813,3487627735,7758831064,Anti-ananas-sur-raclette
84377770359465,9596329928,3702958139,Anti-légume
97619788371160,8894037471,6771209095,Anti-ananas-sur-raclette
53060616902393,2954742847,4524410496,Anti-ananas-sur-raclette
23421169317648,3322968243,8945920950,Anti-ananas-sur-raclette
48760293112824,2829168963,5717528185,Anti-légume
49917554883966,3794479229,5627082080,Anti-légume
84377770359465,9596329928,1927370612,Anti-ananas-sur-raclette
32248510419942,2587949349,6805559604,Anti-ananas-sur-raclette
44112288376085,3431295653,7007239009,Anti-ananas-sur-raclette
32248510419942,9252043601,9072832972,Anti-légume
33058399718832,5877273185,8411224304,Anti-ananas-sur-raclette
51702503153255,8968339833,8529562697,Anti-ananas-sur-raclette
23421169317648,7713134262,2321901562,Anti-ananas-sur-raclette
51702503153255,1083144912,5989836091,Anti-légume
92578022077836,6774919538,5487057944,Anti-légume
03363878717889,8654757824,8715350115,Anti-ananas-sur-raclette
79317073641194,1291576549,2500072539,Anti-légume
33058399718832,5877273185,2139560625,Anti-légume
98329158407802,8970764836,7369070823,Anti-ananas-sur-raclette
79317073641194,1291576549,1789004422,Anti-ananas-sur-raclette
97619788371160,8894037471,7506899629,Anti-légume
53060616902393,2954742847,5820236637,Anti-légume
96073577228654,7738358497,8387532537,Anti-légume
13484140289071,7382270602,4917442103,Anti-légume
28088992559814,6723047732,6354369360,Anti-légume
03791523220638,8965668535,3864513135,Anti-ananas-sur-raclette
13484140289071,7382270602,7184666495,Anti-ananas-sur-raclette
06993304653729,5366105887,5099443097,Anti-ananas-sur-raclette
83907434907681,9483825704,6805821009,Anti-légume
44112288376085,3431295653,3770822029,Anti-légume
79317073641194,1291576549,5266638769,Anti-ananas-sur-raclette
03363878717889,8654757824,3369988598,Anti-ananas-sur-raclette
83907434907681,9483825704,3739852315,Anti-légume
97619788371160,8894037471,9809703085,Anti-légume
23421169317648,3322968243,7113617638,Anti-ananas-sur-raclette
33058399718832,5877273185,5993929699,Anti-légume
37712325010813,3487627735,2376441825,Anti-légume
63950133687266,3538927591,6185805069,Anti-ananas-sur-raclette
90456978427461,2369643785,5876210664,Anti-légume
03363878717889,8654757824,7873778908,Anti-ananas-sur-raclette
84747849229230,2548185245,8495104770,Anti-ananas-sur-raclette
81167159265939,7999060766,7038294554,Anti-légume
64026792801221,4215140589,4105488330,Anti-ananas-sur-raclette
53749997792491,4131911466,1381760864,Anti-ananas-sur-raclette
98183300737893,7970714119,5710738838,Anti-légume
51258572017295,2740300555,2069091682,Anti-ananas-sur-raclette
46800968940449,7967163462,7887635444,Anti-ananas-sur-raclette
46800968940449,7967163462,5423747251,Anti-ananas-sur-raclette
31600246537342,1231672681,8446551220,Anti-légume
23421169317648,7713134262,5953082370,Anti-légume
31600246537342,1231672681,2846317472,Anti-légume
50318444534242,1177570259,7361132161,Anti-légume
28088992559814,6723047732,9993334627,Anti-ananas-sur-raclette
92578022077836,3392728242,3052499144,Anti-légume
80723535542121,1214418842,9191587223,Anti-ananas-sur-raclette
79319466934413,7935233743,6854636593,Anti-légume
98183300737893,7970714119,7915315516,Anti-légume
49917554883966,3794479229,7021343311,Anti-ananas-sur-raclette
00525055521081,3706917257,2249591573,Anti-ananas-sur-raclette
03363878717889,8654757824,7566069260,Anti-légume
32248510419942,9252043601,3634402231,Anti-légume
32248510419942,2587949349,7354563371,Anti-légume
58903816331381,9072452886,3784213654,Anti-légume
36788219232010,5735019659,9280464852,Anti-légume
89515745207186,4946804105,9044474769,Anti-légume
79319466934413,7935233743,5279011338,Anti-ananas-sur-raclette
51702503153255,8968339833,8947740031,Anti-ananas-sur-raclette
80903770168495,8659756853,5925488315,Anti-légume
48760293112824,2829168963,4171603339,Anti-ananas-sur-raclette
69511036882363,2557438769,1805617850,Anti-ananas-sur-raclette
32248510419942,9252043601,1305772944,Anti-légume
84747849229230,2548185245,4557105842,Anti-légume
46800968940449,7967163462,1171651919,Anti-ananas-sur-raclette
80723535542121,1214418842,5888366522,Anti-légume
23421169317648,7713134262,7256041477,Anti-légume
46800968940449,7967163462,1784278510,Anti-légume
35937003762553,8030289257,4810780059,Anti-ananas-sur-raclette
11514703785093,8283391142,5028458480,Anti-ananas-sur-raclette
80723535542121,1214418842,7884018919,Anti-légume
22389614872404,4437557565,7397697285,Anti-légume
29007121912554,3038314745,7903868043,Anti-légume
14548937752788,3462875358,4776033754,Anti-légume
90456978427461,2369643785,8302243040,Anti-ananas-sur-raclette
28088992559814,6723047732,7034506774,Anti-légume
79319466934413,8236279818,4255789135,Anti-légume
79319466934413,8236279818,6444932943,Anti-légume
32248510419942,2587949349,6439547783,Anti-légume
55627527881308,6356963178,8763930246,Anti-ananas-sur-raclette
32248510419942,2587949349,9106944897,Anti-légume
24818656352324,4261260447,3822126767,Anti-ananas-sur-raclette
11514703785093,8283391142,6444401016,Anti-légume
98329158407802,8970764836,9528283995,Anti-légume
92578022077836,6774919538,3215968273,Anti-légume
14548937752788,3462875358,5886494830,Anti-ananas-sur-raclette
81167159265939,7999060766,3865639452,Anti-ananas-sur-raclette
89515745207186,4946804105,4515371856,Anti-légume
06993304653729,5366105887,8426135044,Anti-légume
35937003762553,8030289257,6122321785,Anti-ananas-sur-raclette
22389614872404,4437557565,1214250728,Anti-légume
38934376101739,3030842343,5186077092,Anti-ananas-sur-raclette
14548937752788,3462875358,6875845648,Anti-légume
98329158407802,8970764836,2120615423,Anti-légume
63950133687266,3538927591,4374023756,Anti-légume
57003007362412,2020403668,4570165519,Anti-ananas-sur-raclette
49391417241429,3498683433,6075572996,Anti-ananas-sur-raclette
79317073641194,1291576549,8650202584,Anti-ananas-sur-raclette
98183300737893,7970714119,1716538800,Anti-légume
61145436460441,5622045506,6555542739,Anti-légume
53060616902393,2954742847,3101472846,Anti-légume
49391417241429,4551123954,7141418436,Anti-légume
51702503153255,8968339833,2748511224,Anti-légume
03791523220638,8965668535,7391474576,Anti-ananas-sur-raclette
89515745207186,4946804105,4398135532,Anti-légume
03363878717889,8654757824,4225377155,Anti-ananas-sur-raclette
51702503153255,8968339833,2904062774,Anti-légume
79319466934413,7935233743,6960398102,Anti-ananas-sur-raclette
38934376101739,3030842343,8603494472,Anti-ananas-sur-raclette
84747849229230,2548185245,4761504077,Anti-ananas-sur-raclette
92578022077836,6774919538,5566260310,Anti-légume
61145436460441,5622045506,8848957309,Anti-ananas-sur-raclette
97619788371160,8894037471,1279982397,Anti-ananas-sur-raclette
28088992559814,6723047732,7035892770,Anti-légume
03791523220638,8965668535,6069926138,Anti-ananas-sur-raclette
81863341627805,4526121248,9734508172,Anti-légume
89515745207186,4946804105,3033942389,Anti-légume
36788219232010,5735019659,8698274634,Anti-ananas-sur-raclette
53060616902393,2954742847,7433579285,Anti-légume
14548937752788,3462875358,6620443351,Anti-ananas-sur-raclette
05466078207131,7459875960,2085596087,Anti-légume
29007121912554,3038314745,8457536313,Anti-ananas-sur-raclette
69511036882363,2557438769,5693619127,Anti-ananas-sur-raclette
00525055521081,3706917257,7525141179,Anti-légume
48760293112824,2829168963,6489664785,Anti-légume
49917554883966,3794479229,8844026724,Anti-légume
80723535542121,1214418842,3585219572,Anti-ananas-sur-raclette
84747849229230,2548185245,2922448581,Anti-ananas-sur-raclette
11514703785093,8283391142,4866339431,Anti-légume
90456978427461,2369643785,6311526513,Anti-légume
28088992559814,6723047732,3289672032,Anti-légume
03791523220638,8965668535,1936163217,Anti-ananas-sur-raclette
23421169317648,3322968243,3456040667,Anti-légume
81863341627805,4526121248,1412215364,Anti-légume
13484140289071,7382270602,6779018405,Anti-légume
66605720133153,9049066537,6295078033,Anti-légume
03791523220638,8965668535,9864258899,Anti-ananas-sur-raclette
98329158407802,8970764836,1945926537,Anti-légume
83907434907681,9483825704,6512764947,Anti-ananas-sur-raclette
64717768616115,7919556033,1779964025,Anti-ananas-sur-raclette
98329158407802,8970764836,2833622612,Anti-légume
28088992559814,6723047732,2664521028,Anti-légume
51702503153255,8968339833,1205682755,Anti-légume
37712325010813,3487627735,1355336820,Anti-ananas-sur-raclette
84747849229230,2548185245,8793718854,Anti-légume
51702503153255,8968339833,1474331519,Anti-légume
57003007362412,2020403668,5044459647,Anti-légume
83907434907681,9483825704,3250392756,Anti-ananas-sur-raclette
28088992559814,6723047732,4271716192,Anti-légume
63950133687266,3538927591,5150769858,Anti-légume
29007121912554,3038314745,3251778384,Anti-légume
83876695122502,8054020172,3147195812,Anti-ananas-sur-raclette
61145436460441,5622045506,7140187317,Anti-ananas-sur-raclette
92578022077836,3392728242,6434775160,Anti-ananas-sur-raclette
66605720133153,9049066537,4667006085,Anti-légume
66605720133153,9049066537,9559139358,Anti-ananas-sur-raclette
96073577228654,7738358497,9523205269,Anti-légume
23421169317648,7713134262,3179778895,Anti-légume
30426192025617,6050453215,9581439737,Anti-ananas-sur-raclette
58903816331381,9072452886,4516540992,Anti-légume
23421169317648,3322968243,9594508604,Anti-ananas-sur-raclette
90456978427461,2369643785,7133815209,Anti-légume
46800968940449,7967163462,1006486954,Anti-légume
53749997792491,4131911466,4700802442,Anti-ananas-sur-raclette
90456978427461,2369643785,9016384096,Anti-légume
35937003762553,8030289257,5393911814,Anti-ananas-sur-raclette
81863341627805,4526121248,6245184673,Anti-légume
98183300737893,7970714119,8442623317,Anti-légume
61145436460441,5622045506,5569958667,Anti-ananas-sur-raclette
28088992559814,6723047732,7447565208,Anti-ananas-sur-raclette
00525055521081,3706917257,6995522414,Anti-légume
55092167093295,6793816076,8253981969,Anti-ananas-sur-raclette
32248510419942,2587949349,7950773608,Anti-ananas-sur-raclette
80903770168495,8659756853,4894455882,Anti-légume
36788219232010,5735019659,8940757240,Anti-ananas-sur-raclette
14548937752788,3462875358,6747852366,Anti-ananas-sur-raclette
90456978427461,2369643785,5440181048,Anti-légume
32248510419942,2587949349,7688523030,Anti-légume
48760293112824,2829168963,1505035165,Anti-ananas-sur-raclette
92578022077836,6774919538,8879046421,Anti-légume
70263465761771,2945965350,6878581120,Anti-ananas-sur-raclette
36788219232010,2447515723,4461533371,Anti-ananas-sur-raclette
36788219232010,2447515723,4203626234,Anti-légume
11514703785093,8283391142,5646624735,Anti-légume
49917554883966,3794479229,6439786552,Anti-légume
03791523220638,8965668535,2014866747,Anti-légume
46800968940449,7967163462,8514830801,Anti-ananas-sur-raclette
51702503153255,8968339833,3313161591,Anti-ananas-sur-raclette
03363878717889,8654757824,8513707478,Anti-légume
35937003762553,8358901571,7785130517,Anti-ananas-sur-raclette
57003007362412,2020403668,3563434202,Anti-légume
36788219232010,2447515723,9015768314,Anti-légume
31600246537342,1231672681,8387388082,Anti-ananas-sur-raclette
46800968940449,7967163462,1352071840,Anti-ananas-sur-raclette
23421169317648,7713134262,1088361438,Anti-ananas-sur-raclette
66605720133153,9049066537,7994340576,Anti-légume
98329158407802,8970764836,2060704825,Anti-ananas-sur-raclette
05466078207131,7459875960,1515986895,Anti-légume
35937003762553,8358901571,9896978834,Anti-ananas-sur-raclette
49917554883966,3794479229,6698305099,Anti-ananas-sur-raclette
14548937752788,3462875358,4922338688,Anti-légume
89515745207186,5664845352,2692241568,Anti-légume
63950133687266,3538927591,5301196370,Anti-légume
79317073641194,1291576549,1755152380,Anti-ananas-sur-raclette
31600246537342,1231672681,6408328982,Anti-ananas-sur-raclette
38934376101739,3030842343,7957762367,Anti-légume
81863341627805,4526121248,3735819049,Anti-légume
37712325010813,3487627735,1949926017,Anti-ananas-sur-raclette
51702503153255,1083144912,5596497450,Anti-ananas-sur-raclette
70263465761771,2945965350,3837520436,Anti-ananas-sur-raclette
49917554883966,3794479229,8263525826,Anti-légume
53749997792491,4131911466,7825968495,Anti-légume
31600246537342,1231672681,2964401756,Anti-ananas-sur-raclette
36788219232010,5735019659,3225215810,Anti-ananas-sur-raclette
23421169317648,3322968243,2685369843,Anti-légume
48760293112824,2829168963,3490694531,Anti-ananas-sur-raclette
92578022077836,6774919538,9329249502,Anti-légume
51702503153255,1083144912,7787836439,Anti-ananas-sur-raclette
90456978427461,2369643785,5791397677,Anti-légume
32248510419942,9252043601,5677405538,Anti-ananas-sur-raclette
11514703785093,8283391142,5077231003,Anti-légume
24818656352324,4261260447,1085743934,Anti-ananas-sur-raclette
23421169317648,3322968243,1674002446,Anti-légume
66605720133153,9049066537,1347022649,Anti-légume
70263465761771,2945965350,4139473014,Anti-légume
11514703785093,8283391142,9919397230,Anti-ananas-sur-raclette
79319466934413,8236279818,6768329728,Anti-ananas-sur-raclette
38934376101739,3030842343,7601957504,Anti-ananas-sur-raclette
41060060164448,5480431818,3369836063,Anti-ananas-sur-raclette
63950133687266,3538927591,2314230624,Anti-légume
89515745207186,5664845352,3133726649,Anti-ananas-sur-raclette
79317073641194,1291576549,4581129398,Anti-ananas-sur-raclette
38934376101739,3030842343,4902971096,Anti-légume
31600246537342,1231672681,1181605338,Anti-ananas-sur-raclette
84377770359465,9596329928,5500133281,Anti-ananas-sur-raclette
32248510419942,9252043601,1769921565,Anti-ananas-sur-raclette
98329158407802,8970764836,4026440691,Anti-ananas-sur-raclette
61145436460441,5622045506,4680903618,Anti-légume
35937003762553,8358901571,8025181878,Anti-légume
64717768616115,7919556033,1970308515,Anti-ananas-sur-raclette
81863341627805,4526121248,7194398945,Anti-ananas-sur-raclette
90456978427461,2369643785,9470611087,Anti-légume
79319466934413,8236279818,5026627748,Anti-ananas-sur-raclette
53749997792491,4131911466,3959949112,Anti-légume
90456978427461,2369643785,2784023247,Anti-ananas-sur-raclette
90456978427461,2369643785,4283144032,Anti-légume
46800968940449,7967163462,6093989473,Anti-ananas-sur-raclette
32248510419942,9252043601,3518486684,Anti-ananas-sur-raclette
31600246537342,1231672681,6741641017,Anti-ananas-sur-raclette
35937003762553,8358901571,8807478279,Anti-ananas-sur-raclette
98183300737893,7970714119,9339929524,Anti-ananas-sur-raclette
89515745207186,5664845352,5882950438,Anti-légume
36788219232010,2447515723,1897824190,Anti-légume
31600246537342,1231672681,6262512989,Anti-légume
64026792801221,4215140589,5055276872,Anti-ananas-sur-raclette
89515745207186,4946804105,1885804364,Anti-ananas-sur-raclette
28088992559814,6723047732,3020071264,Anti-ananas-sur-raclette
81167159265939,7999060766,4580087903,Anti-légume
28088992559814,6723047732,7760361336,Anti-ananas-sur-raclette
23421169317648,7713134262,8909451059,Anti-ananas-sur-raclette
14548937752788,3462875358,7937463535,Anti-ananas-sur-raclette
30426192025617,6050453215,4943518727,Anti-légume
32248510419942,9252043601,8711694426,Anti-ananas-sur-raclette
80903770168495,8659756853,5173052984,Anti-ananas-sur-raclette
51258572017295,2740300555,4985649784,Anti-ananas-sur-raclette
80723535542121,1214418842,1801737327,Anti-légume
00525055521081,3706917257,5057481846,Anti-légume
37712325010813,3487627735,1179117669,Anti-ananas-sur-raclette
80723535542121,1214418842,4654695132,Anti-légume
03363878717889,8654757824,2406181393,Anti-ananas-sur-raclette
00525055521081,3706917257,9347974514,Anti-ananas-sur-raclette
22389614872404,4437557565,8726989152,Anti-légume
35937003762553,8030289257,4391231128,Anti-ananas-sur-raclette
98329158407802,8970764836,6667563073,Anti-légume
28088992559814,6723047732,7689784161,Anti-ananas-sur-raclette
80903770168495,8659756853,9668429673,Anti-légume
35937003762553,8358901571,1080215259,Anti-légume
03791523220638,8965668535,9190123621,Anti-légume
44112288376085,3431295653,1760462263,Anti-ananas-sur-raclette
00525055521081,3706917257,5672466693,Anti-ananas-sur-raclette
97619788371160,8894037471,8930562271,Anti-ananas-sur-raclette
49917554883966,3794479229,4296000433,Anti-légume
53749997792491,4131911466,9812658397,Anti-ananas-sur-raclette
79317073641194,1291576549,5656529937,Anti-légume
03791523220638,8965668535,5984439179,Anti-ananas-sur-raclette
55627527881308,6356963178,9186899080,Anti-légume
11514703785093,8283391142,4223622115,Anti-légume
14548937752788,3462875358,5076823362,Anti-ananas-sur-raclette
03791523220638,8965668535,9886804234,Anti-légume
31600246537342,1231672681,1299391636,Anti-légume
22389614872404,4437557565,7877247765,Anti-légume
70263465761771,2945965350,2616279426,Anti-légume
79319466934413,8236279818,1213030746,Anti-ananas-sur-raclette
55092167093295,6793816076,3882278422,Anti-légume
