SIRET,idGroupe,RFID,dateReunion,adresse
05466078207131,7459875960,4514213927,2020-04-17,"27, rue Girard 17980 Lacombe-les-Bains"
46800968940449,7967163462,8241510322,2021-04-16,"2, avenue de Raynaud 39343 Jourdan"
38934376101739,3030842343,5607108482,2025-04-12,"18, avenue Descamps 62353 Saint Margaux"
84747849229230,2548185245,3831523615,2023-04-05,"6, boulevard Dumont 10478 Pottier"
58903816331381,9072452886,2302932327,2021-04-08,"75, avenue de Michel 81614 Meunierdan"
90456978427461,2369643785,3107422447,2022-02-14,"83, rue Raymond Bourgeois 48520 Ollivier"
49391417241429,3498683433,9935328564,2020-02-08,"13, rue Ferreira 75434 Legendre-sur-Mer"
89515745207186,4946804105,5811771665,2024-02-07,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
64717768616115,7919556033,4521912153,2020-10-17,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
35937003762553,8030289257,1246749680,2022-04-24,"12, chemin Letellier 83914 Jacquet"
69511036882363,2557438769,1048801452,2024-12-26,"24, rue Robert 75624 Benoit-sur-Aubert"
30426192025617,6050453215,1315674344,2023-08-24,"24, rue Robert 75624 Benoit-sur-Aubert"
29007121912554,3038314745,2928199822,2021-01-30,rue de Mendès 47183 Pereznec
63950133687266,3538927591,1698748033,2023-06-08,"943, avenue de Vallée 53176 Le Rouxboeuf"
24818656352324,4261260447,1666529785,2021-10-02,"690, boulevard Constance Martinez 69634 Lucas"
89515745207186,5664845352,5180445122,2020-02-11,"435, boulevard Frédéric Texier 56186 Saint Victorn"
64717768616115,7919556033,3614627246,2024-01-08,avenue Gilles 06756 Petit
36788219232010,5735019659,5804086237,2025-01-21,"83, rue Charles Diallo 71417 MaréchalVille"
32248510419942,2587949349,4638269348,2023-01-29,"92, rue de Cousin 56814 Saint Adrienne"
35937003762553,8030289257,9150650664,2022-01-22,"75, avenue de Michel 81614 Meunierdan"
58903816331381,9072452886,3994272936,2022-10-17,chemin de Faivre 97611 Saint Alfred-sur-Mer
35937003762553,8358901571,1327233805,2022-12-19,"37, avenue Pierre Rodriguez 97636 Baron"
50318444534242,1177570259,2140099547,2020-09-11,rue de Tanguy 44327 Sainte Antoine
69511036882363,2557438769,9569910509,2023-07-08,"82, boulevard Lemoine 54413 Sainte Margotnec"
55092167093295,6793816076,2045475278,2024-01-07,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
84747849229230,2548185245,5087010962,2023-12-22,"1, boulevard Coste 89602 Delattre-sur-Raymond"
98183300737893,7970714119,7488189972,2021-08-20,"943, avenue de Vallée 53176 Le Rouxboeuf"
32248510419942,9252043601,2987545669,2020-09-25,"8, chemin Fernandez 47926 Henry-les-Bains"
84747849229230,2548185245,5087010962,2022-09-30,"13, rue Ferreira 75434 Legendre-sur-Mer"
41060060164448,5480431818,7842280898,2024-01-02,"87, chemin de Lemaire 48306 Saint Valérienec"
84747849229230,2548185245,1682846331,2020-12-20,"83, rue Charles Diallo 71417 MaréchalVille"
30426192025617,6050453215,8912892483,2024-02-07,"6, boulevard Dumont 10478 Pottier"
89515745207186,4946804105,7071237605,2020-02-02,avenue Gilles 06756 Petit
66605720133153,9049066537,3843689859,2023-12-28,"55, chemin Denis Dufour 95266 Chartier"
03363878717889,8654757824,7240725175,2020-12-04,"83, rue Raymond Bourgeois 48520 Ollivier"
89515745207186,4946804105,9165962431,2022-02-22,"48, boulevard Muller 71270 Klein-sur-Mer"
97619788371160,8894037471,1589331943,2021-02-20,"15, chemin de Durand 75909 Moreau"
41060060164448,5480431818,7111600217,2023-12-24,"8, chemin Fernandez 47926 Henry-les-Bains"
37712325010813,3487627735,9365208943,2022-12-20,"8, rue Dumas 32441 David"
89515745207186,5664845352,3661348296,2020-04-21,"87, boulevard Élise Schmitt 45371 Sainte Diane"
55627527881308,6356963178,4929147630,2022-01-08,"1, boulevard Coste 89602 Delattre-sur-Raymond"
38934376101739,3030842343,5205806490,2024-02-02,"48, boulevard Muller 71270 Klein-sur-Mer"
00525055521081,3706917257,2471194149,2020-05-23,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
24818656352324,4261260447,1735574875,2020-01-30,"6, boulevard Dumont 10478 Pottier"
58903816331381,9072452886,9728223413,2024-01-30,chemin de Faivre 97611 Saint Alfred-sur-Mer
70263465761771,2945965350,8437468973,2023-09-02,rue de Tanguy 44327 Sainte Antoine
32248510419942,2587949349,4984567486,2020-05-16,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
53060616902393,2954742847,4292488576,2022-10-22,"37, avenue Pierre Rodriguez 97636 Baron"
41060060164448,5480431818,1465837051,2020-01-25,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
84377770359465,9596329928,8860236967,2022-01-18,"27, rue Girard 17980 Lacombe-les-Bains"
84747849229230,2548185245,9259331261,2021-09-03,rue de Mendès 47183 Pereznec
06993304653729,5366105887,2520034322,2021-02-24,"83, rue Raymond Bourgeois 48520 Ollivier"
44112288376085,3431295653,9811059350,2022-12-01,"83, rue Charles Diallo 71417 MaréchalVille"
35937003762553,8358901571,8005412307,2024-01-05,rue De Sousa 82879 Roche
98329158407802,8970764836,2432461461,2022-10-04,"8, chemin Fernandez 47926 Henry-les-Bains"
80903770168495,8659756853,5818565866,2022-12-12,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
97619788371160,8894037471,1882811578,2021-12-08,rue de Mendès 47183 Pereznec
79319466934413,8236279818,5251315333,2020-01-01,rue de Tanguy 44327 Sainte Antoine
05466078207131,7459875960,7699954481,2023-12-10,"18, avenue Descamps 62353 Saint Margaux"
49391417241429,4551123954,8400457824,2024-02-23,"1, boulevard Coste 89602 Delattre-sur-Raymond"
49917554883966,3794479229,8439954620,2024-01-23,"69, chemin Le Goff 62402 Saint David"
79319466934413,8236279818,9201320137,2020-02-01,"13, rue Ferreira 75434 Legendre-sur-Mer"
63950133687266,3538927591,5148239019,2020-12-15,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
23421169317648,3322968243,8776659403,2022-09-09,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
69511036882363,2557438769,2825227179,2020-02-07,"92, rue de Cousin 56814 Saint Adrienne"
92578022077836,3392728242,8116326804,2022-08-06,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
84747849229230,2548185245,1038662867,2024-01-18,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
98183300737893,7970714119,4757185086,2022-04-27,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
22389614872404,4437557565,3722734761,2020-12-03,"20, chemin de Pineau 26928 Fernandez"
53060616902393,2954742847,7503000267,2023-10-04,"59, boulevard de Vallet 67649 Perrotboeuf"
49917554883966,3794479229,4296000433,2023-12-05,"16, boulevard Barre 97373 Sainte LuceVille"
58903816331381,9072452886,4754460308,2024-02-19,rue de Tanguy 44327 Sainte Antoine
55092167093295,6793816076,8767684079,2020-04-21,"13, rue Ferreira 75434 Legendre-sur-Mer"
33058399718832,5877273185,9913626555,2024-02-07,"92, rue de Cousin 56814 Saint Adrienne"
24818656352324,4261260447,1729130613,2024-01-13,"92, rue de Gaillard 02327 ReyBourg"
83907434907681,9483825704,3343199631,2024-02-19,"24, rue Robert 75624 Benoit-sur-Aubert"
51702503153255,1083144912,9231112274,2023-12-27,"1, boulevard Coste 89602 Delattre-sur-Raymond"
28088992559814,6723047732,4578845045,2020-12-31,"28, rue Rodrigues 95203 Gilbert"
57003007362412,2020403668,9891244718,2022-02-21,"18, avenue Descamps 62353 Saint Margaux"
30426192025617,6050453215,4813049921,2021-10-15,"75, avenue de Michel 81614 Meunierdan"
32248510419942,2587949349,1987428637,2023-05-23,"55, chemin Denis Dufour 95266 Chartier"
49917554883966,3794479229,8012355665,2022-09-24,"82, boulevard Lemoine 54413 Sainte Margotnec"
80723535542121,1214418842,6186233376,2020-02-20,"83, rue Raymond Bourgeois 48520 Ollivier"
61145436460441,5622045506,1738677547,2020-03-28,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
84747849229230,2548185245,9849911665,2024-02-20,"8, boulevard de Weiss 12784 Saint Luc"
28088992559814,6723047732,8946085635,2020-03-19,"15, chemin de Durand 75909 Moreau"
44112288376085,3431295653,8179329045,2020-01-04,"435, boulevard Frédéric Texier 56186 Saint Victorn"
98183300737893,7970714119,5390921052,2021-12-10,"20, chemin de Pineau 26928 Fernandez"
50318444534242,1177570259,4553727406,2022-04-04,"82, boulevard Lemoine 54413 Sainte Margotnec"
03363878717889,8654757824,7974068700,2020-07-20,"20, chemin de Pineau 26928 Fernandez"
58903816331381,9072452886,5120386281,2020-12-27,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
03363878717889,8654757824,5225948853,2021-02-06,chemin de Faivre 97611 Saint Alfred-sur-Mer
49391417241429,4551123954,8145518669,2020-09-28,"435, boulevard Frédéric Texier 56186 Saint Victorn"
36788219232010,2447515723,6109233851,2023-01-06,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
55092167093295,6793816076,3714617620,2022-03-05,"1, boulevard Coste 89602 Delattre-sur-Raymond"
36788219232010,2447515723,1720292725,2024-02-03,"24, rue Robert 75624 Benoit-sur-Aubert"
97619788371160,8894037471,8930562271,2021-04-29,"18, avenue Descamps 62353 Saint Margaux"
55092167093295,6793816076,1482599939,2022-03-01,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
51258572017295,2740300555,1234725647,2023-12-01,"92, rue de Cousin 56814 Saint Adrienne"
55627527881308,6356963178,8630067434,2021-12-11,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
03363878717889,8654757824,4707390203,2021-07-27,"12, chemin Letellier 83914 Jacquet"
28088992559814,6723047732,8070814850,2020-12-01,"16, boulevard Barre 97373 Sainte LuceVille"
41060060164448,5480431818,9764639623,2022-12-29,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
80903770168495,8659756853,6572391747,2021-02-12,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
89515745207186,4946804105,6381425287,2022-09-01,"59, boulevard de Vallet 67649 Perrotboeuf"
53060616902393,2954742847,8564283510,2023-02-01,"48, boulevard Muller 71270 Klein-sur-Mer"
24818656352324,4261260447,8824608296,2024-03-06,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
58903816331381,9072452886,3435427774,2021-10-09,avenue Gilles 06756 Petit
44112288376085,3431295653,4536594713,2021-01-16,"20, chemin de Pineau 26928 Fernandez"
53060616902393,2954742847,2873821202,2022-10-13,"943, avenue de Vallée 53176 Le Rouxboeuf"
03791523220638,8965668535,3445277169,2023-04-13,"24, rue Robert 75624 Benoit-sur-Aubert"
79317073641194,1291576549,8076243905,2022-04-28,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
92578022077836,6774919538,1421581968,2024-02-04,rue de Mendès 47183 Pereznec
11514703785093,8283391142,9641597746,2021-03-16,boulevard de Ribeiro 90180 Ruiz-les-Bains
23421169317648,3322968243,9573976791,2020-12-02,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
92578022077836,3392728242,3727175826,2020-07-18,"20, chemin de Pineau 26928 Fernandez"
00525055521081,3706917257,5637633617,2021-03-25,"27, rue Girard 17980 Lacombe-les-Bains"
46800968940449,7967163462,9217530800,2023-10-09,"24, rue Robert 75624 Benoit-sur-Aubert"
24818656352324,4261260447,8597443261,2022-01-11,"13, rue Ferreira 75434 Legendre-sur-Mer"
53060616902393,2954742847,4859786948,2020-11-17,"20, chemin de Pineau 26928 Fernandez"
58903816331381,9072452886,8516867859,2021-06-15,"37, avenue Pierre Rodriguez 97636 Baron"
80903770168495,8659756853,3754672717,2021-01-20,"87, boulevard Élise Schmitt 45371 Sainte Diane"
35937003762553,8876413213,3061803526,2022-05-26,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
24818656352324,4261260447,9252776682,2023-07-29,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
92578022077836,3392728242,8116326804,2022-01-08,"79, chemin de Thibault 97228 Mahe"
64717768616115,7919556033,3250574210,2022-02-08,"79, chemin de Thibault 97228 Mahe"
55092167093295,6793816076,9915617978,2022-02-05,"87, chemin de Lemaire 48306 Saint Valérienec"
61145436460441,5622045506,4394034766,2021-02-06,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
05466078207131,7459875960,7588623936,2021-02-19,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
50318444534242,1177570259,8344365417,2023-10-04,"690, boulevard Constance Martinez 69634 Lucas"
14548937752788,3462875358,3543599254,2021-08-11,chemin de Faivre 97611 Saint Alfred-sur-Mer
53749997792491,4131911466,8466034396,2022-03-01,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
92578022077836,6774919538,7742071568,2022-09-08,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
23421169317648,7713134262,2537130802,2023-11-21,"69, chemin Le Goff 62402 Saint David"
64717768616115,7919556033,3820242168,2020-12-22,chemin de Faivre 97611 Saint Alfred-sur-Mer
41060060164448,5480431818,1432227532,2020-12-01,"24, rue Robert 75624 Benoit-sur-Aubert"
81167159265939,7999060766,4945739423,2021-03-14,"83, rue Charles Diallo 71417 MaréchalVille"
48760293112824,2829168963,2327561350,2023-04-09,"75, avenue de Michel 81614 Meunierdan"
84747849229230,2548185245,5567732744,2022-05-14,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
58903816331381,9072452886,9805154607,2025-07-29,"61, boulevard de Blanc 67736 Sainte Simonenec"
70263465761771,2945965350,6362721615,2022-12-23,"20, chemin de Pineau 26928 Fernandez"
32248510419942,9252043601,6418432880,2022-02-12,"55, chemin Denis Dufour 95266 Chartier"
33058399718832,5877273185,8283896457,2023-02-14,"13, rue Ferreira 75434 Legendre-sur-Mer"
69511036882363,2557438769,5853251425,2022-02-02,"8, boulevard de Weiss 12784 Saint Luc"
14548937752788,3462875358,3723073484,2025-02-23,"27, rue Girard 17980 Lacombe-les-Bains"
98183300737893,7970714119,8323369478,2021-01-30,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
80903770168495,8659756853,3350121023,2020-02-15,"8, chemin Fernandez 47926 Henry-les-Bains"
28088992559814,6723047732,7689784161,2024-01-31,"69, chemin Le Goff 62402 Saint David"
35937003762553,8358901571,7096570389,2023-02-24,"27, rue Girard 17980 Lacombe-les-Bains"
30426192025617,6050453215,8812018840,2023-02-08,"12, chemin Letellier 83914 Jacquet"
13484140289071,7382270602,8449974667,2021-12-28,"28, rue Rodrigues 95203 Gilbert"
83907434907681,9483825704,9451619803,2023-12-09,"16, boulevard Barre 97373 Sainte LuceVille"
79319466934413,8236279818,3896056618,2020-01-13,"6, boulevard Dumont 10478 Pottier"
89515745207186,4946804105,9104160268,2021-04-22,avenue Gilles 06756 Petit
31600246537342,1231672681,6408328982,2021-01-07,"6, boulevard Dumont 10478 Pottier"
79317073641194,1291576549,8460915562,2024-01-28,chemin de Faivre 97611 Saint Alfred-sur-Mer
11514703785093,8283391142,7417333449,2022-12-04,"69, chemin Le Goff 62402 Saint David"
05466078207131,7459875960,5698816305,2020-02-11,"87, chemin de Lemaire 48306 Saint Valérienec"
23421169317648,3322968243,1555863343,2022-12-23,"6, boulevard Dumont 10478 Pottier"
89515745207186,4946804105,7760161173,2024-02-11,"18, avenue Descamps 62353 Saint Margaux"
66605720133153,9049066537,7932780619,2023-01-13,rue De Sousa 82879 Roche
32248510419942,2587949349,1411056761,2021-03-30,"42, rue Delattre 30953 Vallée"
14548937752788,3462875358,9455831998,2024-02-07,"18, avenue Descamps 62353 Saint Margaux"
35937003762553,8358901571,7096570389,2023-06-11,"37, avenue Pierre Rodriguez 97636 Baron"
41060060164448,5480431818,3830682885,2024-01-13,"92, rue de Cousin 56814 Saint Adrienne"
97619788371160,8894037471,5041599882,2020-12-02,"8, rue Dumas 32441 David"
03363878717889,8654757824,4197992645,2023-11-29,"69, chemin Le Goff 62402 Saint David"
35937003762553,8030289257,7286935275,2021-02-27,"8, chemin Fernandez 47926 Henry-les-Bains"
80903770168495,8659756853,5337988810,2022-12-31,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
35937003762553,8876413213,8284880246,2020-08-15,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
35937003762553,8876413213,6375556387,2024-01-27,"690, boulevard Constance Martinez 69634 Lucas"
83907434907681,9483825704,3343199631,2025-01-23,"8, chemin Fernandez 47926 Henry-les-Bains"
23421169317648,7713134262,4183883238,2023-01-08,"8, rue Dumas 32441 David"
64026792801221,4215140589,1377441099,2020-01-05,"15, chemin de Durand 75909 Moreau"
38934376101739,3030842343,8682745620,2024-01-09,"87, chemin de Lemaire 48306 Saint Valérienec"
61145436460441,5622045506,6485892730,2023-02-18,chemin de Faivre 97611 Saint Alfred-sur-Mer
49391417241429,4551123954,6956244132,2020-06-23,rue De Sousa 82879 Roche
49917554883966,3794479229,7115854298,2022-07-31,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
79319466934413,8236279818,7641868796,2024-11-20,"92, rue de Cousin 56814 Saint Adrienne"
48760293112824,2829168963,6686500081,2021-01-16,"75, avenue de Michel 81614 Meunierdan"
06993304653729,5366105887,9940365779,2021-05-23,"92, rue de Cousin 56814 Saint Adrienne"
58903816331381,9072452886,4890272699,2022-03-24,"87, chemin de Lemaire 48306 Saint Valérienec"
32248510419942,2587949349,9603738936,2022-07-30,"15, chemin de Durand 75909 Moreau"
31600246537342,1231672681,1648343610,2024-02-04,"38, chemin Julien 15846 Peron-sur-Grenier"
64026792801221,4215140589,7706002906,2020-09-28,"38, chemin Julien 15846 Peron-sur-Grenier"
35937003762553,8876413213,3018963986,2020-12-02,"2, avenue de Raynaud 39343 Jourdan"
51702503153255,1083144912,7474499755,2020-12-20,"82, boulevard Lemoine 54413 Sainte Margotnec"
64717768616115,7919556033,4124395915,2023-02-01,"92, rue de Gaillard 02327 ReyBourg"
46800968940449,7967163462,6584457405,2023-05-01,boulevard de Ribeiro 90180 Ruiz-les-Bains
23421169317648,3322968243,6307374588,2020-12-10,"6, boulevard Dumont 10478 Pottier"
29007121912554,3038314745,8685226883,2023-11-25,"28, rue Rodrigues 95203 Gilbert"
46800968940449,7967163462,5275698669,2023-02-16,"435, boulevard Frédéric Texier 56186 Saint Victorn"
51702503153255,8968339833,8872013431,2023-09-24,"87, chemin de Lemaire 48306 Saint Valérienec"
80903770168495,8659756853,9583241579,2020-02-01,"18, avenue Descamps 62353 Saint Margaux"
46800968940449,7967163462,4058874923,2021-04-07,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
24818656352324,4261260447,1640532238,2020-04-25,"12, chemin Letellier 83914 Jacquet"
63950133687266,3538927591,9455810222,2020-10-17,"24, rue Robert 75624 Benoit-sur-Aubert"
70263465761771,2945965350,9879827689,2022-02-05,"16, boulevard Barre 97373 Sainte LuceVille"
81167159265939,7999060766,8476518814,2026-02-01,"943, avenue de Vallée 53176 Le Rouxboeuf"
53060616902393,2954742847,6869517454,2021-02-17,"8, boulevard de Weiss 12784 Saint Luc"
70263465761771,2945965350,1389319585,2021-12-31,"92, rue de Gaillard 02327 ReyBourg"
11514703785093,8283391142,6208662393,2022-02-17,"38, chemin Julien 15846 Peron-sur-Grenier"
81167159265939,7999060766,4955096736,2021-12-24,"87, boulevard Élise Schmitt 45371 Sainte Diane"
98183300737893,7970714119,7749359031,2022-12-16,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
53749997792491,4131911466,6045904756,2021-02-06,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
55092167093295,6793816076,2429236444,2021-07-07,"12, chemin Letellier 83914 Jacquet"
79319466934413,7935233743,5628245992,2021-12-14,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
64026792801221,4215140589,6451928518,2024-01-20,"87, boulevard Élise Schmitt 45371 Sainte Diane"
92578022077836,6774919538,8011034846,2026-02-04,"28, rue Rodrigues 95203 Gilbert"
49917554883966,3794479229,1446511480,2020-04-21,"42, rue Delattre 30953 Vallée"
29007121912554,3038314745,8215745574,2023-10-30,"82, boulevard Lemoine 54413 Sainte Margotnec"
92578022077836,6774919538,4207014721,2022-05-16,"92, rue de Gaillard 02327 ReyBourg"
79319466934413,8236279818,2964267260,2020-01-16,"690, boulevard Constance Martinez 69634 Lucas"
89515745207186,4946804105,2432028087,2022-10-17,"435, boulevard Frédéric Texier 56186 Saint Victorn"
31600246537342,1231672681,1121101253,2020-05-24,"55, chemin Denis Dufour 95266 Chartier"
70263465761771,2945965350,7697209388,2022-03-01,"8, chemin Fernandez 47926 Henry-les-Bains"
81863341627805,4526121248,3340249731,2022-01-08,"24, rue Robert 75624 Benoit-sur-Aubert"
44112288376085,3431295653,4886545738,2020-01-28,"690, boulevard Constance Martinez 69634 Lucas"
38934376101739,3030842343,8232602085,2021-12-27,"92, rue de Gaillard 02327 ReyBourg"
48760293112824,2829168963,1505035165,2020-02-05,"38, chemin Julien 15846 Peron-sur-Grenier"
50318444534242,1177570259,4112714894,2022-01-25,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
31600246537342,1231672681,2846317472,2022-01-13,boulevard de Ribeiro 90180 Ruiz-les-Bains
32248510419942,9252043601,3018453857,2022-11-27,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
33058399718832,5877273185,7008489588,2020-12-10,"92, rue de Gaillard 02327 ReyBourg"
55092167093295,6793816076,4847359076,2021-01-24,"61, boulevard de Blanc 67736 Sainte Simonenec"
80903770168495,8659756853,5746394262,2023-11-28,"79, chemin de Thibault 97228 Mahe"
79319466934413,7935233743,6319923960,2020-11-30,"8, boulevard de Weiss 12784 Saint Luc"
48760293112824,2829168963,4677348014,2021-01-21,"20, chemin de Pineau 26928 Fernandez"
32248510419942,2587949349,8303241766,2023-01-08,"42, rue Delattre 30953 Vallée"
79319466934413,8236279818,6519691066,2024-03-03,"11, avenue Carlier 57944 Legrand"
64026792801221,4215140589,1790994766,2020-02-20,"79, chemin de Thibault 97228 Mahe"
49917554883966,3794479229,5627082080,2021-06-19,"92, rue de Gaillard 02327 ReyBourg"
03791523220638,8965668535,2722496320,2020-09-26,"11, avenue Carlier 57944 Legrand"
49391417241429,3498683433,1499465355,2024-01-06,"59, boulevard de Vallet 67649 Perrotboeuf"
57003007362412,2020403668,6749986246,2023-02-09,"1, boulevard Coste 89602 Delattre-sur-Raymond"
79319466934413,8236279818,8654519397,2022-09-22,"79, chemin de Thibault 97228 Mahe"
84377770359465,9596329928,6518053189,2023-02-10,"92, rue de Cousin 56814 Saint Adrienne"
80903770168495,8659756853,5161369509,2023-02-19,"1, boulevard Coste 89602 Delattre-sur-Raymond"
23421169317648,7713134262,4777466690,2022-02-25,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
14548937752788,3462875358,9179255063,2021-01-19,"82, boulevard Lemoine 54413 Sainte Margotnec"
35937003762553,8876413213,1157461844,2023-02-12,avenue Gilles 06756 Petit
83907434907681,9483825704,1513507581,2021-03-31,"20, chemin de Pineau 26928 Fernandez"
23421169317648,7713134262,7197933307,2023-01-31,avenue Gilles 06756 Petit
49917554883966,3794479229,2537487652,2021-12-09,"2, avenue de Raynaud 39343 Jourdan"
70263465761771,2945965350,4398628754,2020-07-22,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
05466078207131,7459875960,1515986895,2024-01-07,"6, boulevard Dumont 10478 Pottier"
29007121912554,3038314745,4047507767,2021-12-17,"48, boulevard Muller 71270 Klein-sur-Mer"
37712325010813,3487627735,6779521028,2025-08-02,"38, chemin Julien 15846 Peron-sur-Grenier"
41060060164448,5480431818,4041743333,2021-03-11,"16, boulevard Barre 97373 Sainte LuceVille"
23421169317648,7713134262,2828691087,2021-10-28,"11, avenue Carlier 57944 Legrand"
30426192025617,6050453215,9691317800,2022-06-24,rue de Tanguy 44327 Sainte Antoine
23421169317648,7713134262,9946250413,2020-01-11,"435, boulevard Frédéric Texier 56186 Saint Victorn"
55092167093295,6793816076,1669528946,2020-01-03,"18, avenue Descamps 62353 Saint Margaux"
55092167093295,6793816076,5917442967,2023-12-25,"8, rue Dumas 32441 David"
90456978427461,2369643785,3148788036,2022-10-25,"11, avenue Carlier 57944 Legrand"
00525055521081,3706917257,9051764414,2021-09-20,"83, rue Raymond Bourgeois 48520 Ollivier"
30426192025617,6050453215,8812018840,2020-02-15,"435, boulevard Frédéric Texier 56186 Saint Victorn"
24818656352324,4261260447,9687077288,2022-04-29,"87, boulevard Élise Schmitt 45371 Sainte Diane"
66605720133153,9049066537,8080283947,2021-01-09,boulevard de Ribeiro 90180 Ruiz-les-Bains
36788219232010,2447515723,6347103499,2022-06-17,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
64026792801221,4215140589,2514711512,2021-01-06,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
03363878717889,8654757824,7995365086,2020-09-06,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
53060616902393,2954742847,8913219630,2023-02-26,"87, chemin de Lemaire 48306 Saint Valérienec"
80903770168495,8659756853,5830473918,2021-02-07,"6, boulevard Dumont 10478 Pottier"
03791523220638,8965668535,8869801581,2020-05-20,"943, avenue de Vallée 53176 Le Rouxboeuf"
81167159265939,7999060766,8476518814,2022-02-28,"59, boulevard de Vallet 67649 Perrotboeuf"
80723535542121,1214418842,1851433796,2024-03-10,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
89515745207186,4946804105,6389038741,2023-02-02,"83, rue Raymond Bourgeois 48520 Ollivier"
24818656352324,4261260447,9687077288,2022-12-18,"2, avenue de Raynaud 39343 Jourdan"
13484140289071,7382270602,2608647578,2023-06-09,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
96073577228654,7738358497,9000429759,2020-01-12,"92, rue de Cousin 56814 Saint Adrienne"
81863341627805,4526121248,2996374844,2023-02-11,"690, boulevard Constance Martinez 69634 Lucas"
81167159265939,7999060766,3430843764,2024-02-15,"8, rue Dumas 32441 David"
05466078207131,7459875960,5804334975,2021-12-20,"2, avenue de Raynaud 39343 Jourdan"
81167159265939,7999060766,6783039278,2020-02-27,"79, chemin de Thibault 97228 Mahe"
53060616902393,2954742847,6925289764,2020-02-08,"87, boulevard Élise Schmitt 45371 Sainte Diane"
64026792801221,4215140589,8218412139,2024-08-19,"48, boulevard Muller 71270 Klein-sur-Mer"
00525055521081,3706917257,5328431959,2022-01-26,"1, boulevard Coste 89602 Delattre-sur-Raymond"
35937003762553,8030289257,8965478201,2021-03-29,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
84747849229230,2548185245,7487642540,2022-12-20,"38, chemin Julien 15846 Peron-sur-Grenier"
28088992559814,6723047732,3850847762,2021-12-24,"55, chemin Denis Dufour 95266 Chartier"
89515745207186,5664845352,1753847979,2023-10-09,"12, chemin Letellier 83914 Jacquet"
22389614872404,4437557565,3047146177,2022-02-04,"87, boulevard Élise Schmitt 45371 Sainte Diane"
03363878717889,8654757824,7376687163,2020-01-28,"59, boulevard de Vallet 67649 Perrotboeuf"
97619788371160,8894037471,1127960199,2021-07-16,"15, chemin de Durand 75909 Moreau"
06993304653729,5366105887,5139037418,2022-02-07,"943, avenue de Vallée 53176 Le Rouxboeuf"
05466078207131,7459875960,5285346829,2022-02-02,"87, boulevard Élise Schmitt 45371 Sainte Diane"
53749997792491,4131911466,9278820728,2020-05-02,rue de Mendès 47183 Pereznec
55092167093295,6793816076,2454652475,2020-02-20,"37, avenue Pierre Rodriguez 97636 Baron"
92578022077836,6774919538,2710777388,2021-11-14,"13, rue Ferreira 75434 Legendre-sur-Mer"
92578022077836,3392728242,4112429638,2022-02-20,"8, rue Dumas 32441 David"
05466078207131,7459875960,7490121402,2022-01-25,"15, chemin de Durand 75909 Moreau"
